key,value,date
soy-del-pueblo,189,2016-08-01
soy-del-pueblo,291,2016-09-01
soy-del-pueblo,11,2016-10-01
memoria-iluminada,0,2013-05-01
memoria-iluminada,31,2013-06-01
memoria-iluminada,0,2013-07-01
memoria-iluminada,0,2013-08-01
memoria-iluminada,0,2013-09-01
memoria-iluminada,0,2013-10-01
memoria-iluminada,0,2013-11-01
memoria-iluminada,0,2013-12-01
memoria-iluminada,0,2014-01-01
memoria-iluminada,0,2014-02-01
memoria-iluminada,54,2014-03-01
memoria-iluminada,0,2014-04-01
memoria-iluminada,0,2014-05-01
memoria-iluminada,0,2014-06-01
memoria-iluminada,0,2014-07-01
memoria-iluminada,324,2014-08-01
memoria-iluminada,428,2014-09-01
memoria-iluminada,372,2014-10-01
memoria-iluminada,26,2014-11-01
memoria-iluminada,0,2014-12-01
memoria-iluminada,318,2015-01-01
memoria-iluminada,333,2015-02-01
memoria-iluminada,409,2015-03-01
memoria-iluminada,294,2015-04-01
memoria-iluminada,530,2015-05-01
memoria-iluminada,525,2015-06-01
memoria-iluminada,79,2015-07-01
memoria-iluminada,84,2015-08-01
memoria-iluminada,80,2015-09-01
memoria-iluminada,0,2015-10-01
memoria-iluminada,0,2015-11-01
memoria-iluminada,0,2015-12-01
memoria-iluminada,0,2016-01-01
memoria-iluminada,0,2016-02-01
memoria-iluminada,181,2016-03-01
memoria-iluminada,300,2016-04-01
memoria-iluminada,26,2016-05-01
memoria-iluminada,0,2016-06-01
memoria-iluminada,0,2016-07-01
memoria-iluminada,200,2016-08-01
memoria-iluminada,227,2016-09-01
memoria-iluminada,7,2016-10-01
la-sala,0,2013-05-01
la-sala,0,2013-06-01
la-sala,0,2013-07-01
la-sala,0,2013-08-01
la-sala,0,2013-09-01
la-sala,0,2013-10-01
la-sala,0,2013-11-01
la-sala,0,2013-12-01
la-sala,0,2014-01-01
la-sala,0,2014-02-01
la-sala,0,2014-03-01
la-sala,0,2014-04-01
la-sala,0,2014-05-01
la-sala,0,2014-06-01
la-sala,0,2014-07-01
la-sala,0,2014-08-01
la-sala,0,2014-09-01
la-sala,0,2014-10-01
la-sala,0,2014-11-01
la-sala,0,2014-12-01
la-sala,0,2015-01-01
la-sala,0,2015-02-01
la-sala,0,2015-03-01
la-sala,0,2015-04-01
la-sala,0,2015-05-01
la-sala,0,2015-06-01
la-sala,0,2015-07-01
la-sala,270,2015-08-01
la-sala,292,2015-09-01
la-sala,346,2015-10-01
la-sala,295,2015-11-01
la-sala,297,2015-12-01
la-sala,274,2016-01-01
la-sala,248,2016-02-01
la-sala,0,2016-03-01
la-sala,0,2016-04-01
la-sala,0,2016-05-01
la-sala,239,2016-06-01
la-sala,167,2016-07-01
la-sala,156,2016-08-01
la-sala,39,2016-09-01
la-sala,0,2016-10-01
fotos-retrato-de-un-pais,574,2013-05-01
fotos-retrato-de-un-pais,573,2013-06-01
fotos-retrato-de-un-pais,531,2013-07-01
fotos-retrato-de-un-pais,231,2013-08-01
fotos-retrato-de-un-pais,0,2013-09-01
fotos-retrato-de-un-pais,32,2013-10-01
fotos-retrato-de-un-pais,0,2013-11-01
fotos-retrato-de-un-pais,11,2013-12-01
fotos-retrato-de-un-pais,0,2014-01-01
fotos-retrato-de-un-pais,0,2014-02-01
fotos-retrato-de-un-pais,0,2014-03-01
fotos-retrato-de-un-pais,275,2014-04-01
fotos-retrato-de-un-pais,52,2014-05-01
fotos-retrato-de-un-pais,0,2014-06-01
fotos-retrato-de-un-pais,0,2014-07-01
fotos-retrato-de-un-pais,0,2014-08-01
fotos-retrato-de-un-pais,0,2014-09-01
fotos-retrato-de-un-pais,319,2014-10-01
fotos-retrato-de-un-pais,353,2014-11-01
fotos-retrato-de-un-pais,312,2014-12-01
fotos-retrato-de-un-pais,283,2015-01-01
fotos-retrato-de-un-pais,11,2015-02-01
fotos-retrato-de-un-pais,21,2015-03-01
fotos-retrato-de-un-pais,0,2015-04-01
fotos-retrato-de-un-pais,362,2015-05-01
fotos-retrato-de-un-pais,320,2015-06-01
fotos-retrato-de-un-pais,426,2015-07-01
fotos-retrato-de-un-pais,391,2015-08-01
fotos-retrato-de-un-pais,7,2015-09-01
fotos-retrato-de-un-pais,48,2015-10-01
fotos-retrato-de-un-pais,0,2015-11-01
fotos-retrato-de-un-pais,57,2015-12-01
fotos-retrato-de-un-pais,0,2016-01-01
fotos-retrato-de-un-pais,0,2016-02-01
fotos-retrato-de-un-pais,48,2016-03-01
fotos-retrato-de-un-pais,0,2016-04-01
fotos-retrato-de-un-pais,0,2016-05-01
fotos-retrato-de-un-pais,27,2016-06-01
fotos-retrato-de-un-pais,0,2016-07-01
fotos-retrato-de-un-pais,0,2016-08-01
fotos-retrato-de-un-pais,0,2016-09-01
fotos-retrato-de-un-pais,27,2016-10-01
el-cerebro-y-yo,0,2013-05-01
el-cerebro-y-yo,0,2013-06-01
el-cerebro-y-yo,0,2013-07-01
el-cerebro-y-yo,0,2013-08-01
el-cerebro-y-yo,0,2013-09-01
el-cerebro-y-yo,0,2013-10-01
el-cerebro-y-yo,0,2013-11-01
el-cerebro-y-yo,0,2013-12-01
el-cerebro-y-yo,0,2014-01-01
el-cerebro-y-yo,0,2014-02-01
el-cerebro-y-yo,0,2014-03-01
el-cerebro-y-yo,0,2014-04-01
el-cerebro-y-yo,0,2014-05-01
el-cerebro-y-yo,0,2014-06-01
el-cerebro-y-yo,0,2014-07-01
el-cerebro-y-yo,0,2014-08-01
el-cerebro-y-yo,0,2014-09-01
el-cerebro-y-yo,315,2014-10-01
el-cerebro-y-yo,433,2014-11-01
el-cerebro-y-yo,390,2014-12-01
el-cerebro-y-yo,85,2015-01-01
el-cerebro-y-yo,0,2015-02-01
el-cerebro-y-yo,0,2015-03-01
el-cerebro-y-yo,0,2015-04-01
el-cerebro-y-yo,351,2015-05-01
el-cerebro-y-yo,425,2015-06-01
el-cerebro-y-yo,392,2015-07-01
el-cerebro-y-yo,52,2015-08-01
el-cerebro-y-yo,0,2015-09-01
el-cerebro-y-yo,0,2015-10-01
el-cerebro-y-yo,237,2015-11-01
el-cerebro-y-yo,359,2015-12-01
el-cerebro-y-yo,73,2016-01-01
el-cerebro-y-yo,0,2016-02-01
el-cerebro-y-yo,156,2016-03-01
el-cerebro-y-yo,266,2016-04-01
el-cerebro-y-yo,221,2016-05-01
el-cerebro-y-yo,0,2016-06-01
el-cerebro-y-yo,0,2016-07-01
el-cerebro-y-yo,0,2016-08-01
el-cerebro-y-yo,0,2016-09-01
el-cerebro-y-yo,0,2016-10-01
alterados-por-pi,384,2013-05-01
alterados-por-pi,413,2013-06-01
alterados-por-pi,342,2013-07-01
alterados-por-pi,312,2013-08-01
alterados-por-pi,206,2013-09-01
alterados-por-pi,122,2013-10-01
alterados-por-pi,0,2013-11-01
alterados-por-pi,0,2013-12-01
alterados-por-pi,0,2014-01-01
alterados-por-pi,0,2014-02-01
alterados-por-pi,0,2014-03-01
alterados-por-pi,0,2014-04-01
alterados-por-pi,285,2014-05-01
alterados-por-pi,322,2014-06-01
alterados-por-pi,324,2014-07-01
alterados-por-pi,311,2014-08-01
alterados-por-pi,215,2014-09-01
alterados-por-pi,357,2014-10-01
alterados-por-pi,41,2014-11-01
alterados-por-pi,0,2014-12-01
alterados-por-pi,0,2015-01-01
alterados-por-pi,0,2015-02-01
alterados-por-pi,0,2015-03-01
alterados-por-pi,0,2015-04-01
alterados-por-pi,368,2015-05-01
alterados-por-pi,389,2015-06-01
alterados-por-pi,401,2015-07-01
alterados-por-pi,298,2015-08-01
alterados-por-pi,296,2015-09-01
alterados-por-pi,305,2015-10-01
alterados-por-pi,156,2015-11-01
alterados-por-pi,177,2015-12-01
alterados-por-pi,7,2016-01-01
alterados-por-pi,27,2016-02-01
alterados-por-pi,183,2016-03-01
alterados-por-pi,222,2016-04-01
alterados-por-pi,400,2016-05-01
alterados-por-pi,332,2016-06-01
alterados-por-pi,406,2016-07-01
alterados-por-pi,472,2016-08-01
alterados-por-pi,381,2016-09-01
alterados-por-pi,450,2016-10-01
vida-salvaje,237,2013-05-01
vida-salvaje,0,2013-06-01
vida-salvaje,316,2013-07-01
vida-salvaje,173,2013-08-01
vida-salvaje,0,2013-09-01
vida-salvaje,0,2013-10-01
vida-salvaje,0,2013-11-01
vida-salvaje,177,2013-12-01
vida-salvaje,645,2014-01-01
vida-salvaje,276,2014-02-01
vida-salvaje,273,2014-03-01
vida-salvaje,169,2014-04-01
vida-salvaje,64,2014-05-01
vida-salvaje,0,2014-06-01
vida-salvaje,0,2014-07-01
vida-salvaje,0,2014-08-01
vida-salvaje,0,2014-09-01
vida-salvaje,0,2014-10-01
vida-salvaje,135,2014-11-01
vida-salvaje,217,2014-12-01
vida-salvaje,331,2015-01-01
vida-salvaje,52,2015-02-01
vida-salvaje,0,2015-03-01
vida-salvaje,0,2015-04-01
vida-salvaje,552,2015-05-01
vida-salvaje,310,2015-06-01
vida-salvaje,0,2015-07-01
vida-salvaje,0,2015-08-01
vida-salvaje,0,2015-09-01
vida-salvaje,552,2015-10-01
vida-salvaje,310,2015-11-01
vida-salvaje,0,2015-12-01
vida-salvaje,0,2016-01-01
vida-salvaje,0,2016-02-01
vida-salvaje,0,2016-03-01
vida-salvaje,0,2016-04-01
vida-salvaje,0,2016-05-01
vida-salvaje,0,2016-06-01
vida-salvaje,0,2016-07-01
vida-salvaje,0,2016-08-01
vida-salvaje,0,2016-09-01
vida-salvaje,0,2016-10-01
filosofia-aqui-y-ahora,488,2013-05-01
filosofia-aqui-y-ahora,466,2013-06-01
filosofia-aqui-y-ahora,432,2013-07-01
filosofia-aqui-y-ahora,357,2013-08-01
filosofia-aqui-y-ahora,441,2013-09-01
filosofia-aqui-y-ahora,270,2013-10-01
filosofia-aqui-y-ahora,292,2013-11-01
filosofia-aqui-y-ahora,428,2013-12-01
filosofia-aqui-y-ahora,100,2014-01-01
filosofia-aqui-y-ahora,0,2014-02-01
filosofia-aqui-y-ahora,151,2014-03-01
filosofia-aqui-y-ahora,42,2014-04-01
filosofia-aqui-y-ahora,319,2014-05-01
filosofia-aqui-y-ahora,452,2014-06-01
filosofia-aqui-y-ahora,369,2014-07-01
filosofia-aqui-y-ahora,390,2014-08-01
filosofia-aqui-y-ahora,399,2014-09-01
filosofia-aqui-y-ahora,317,2014-10-01
filosofia-aqui-y-ahora,391,2014-11-01
filosofia-aqui-y-ahora,411,2014-12-01
filosofia-aqui-y-ahora,450,2015-01-01
filosofia-aqui-y-ahora,210,2015-02-01
filosofia-aqui-y-ahora,34,2015-03-01
filosofia-aqui-y-ahora,0,2015-04-01
filosofia-aqui-y-ahora,374,2015-05-01
filosofia-aqui-y-ahora,409,2015-06-01
filosofia-aqui-y-ahora,399,2015-07-01
filosofia-aqui-y-ahora,416,2015-08-01
filosofia-aqui-y-ahora,359,2015-09-01
filosofia-aqui-y-ahora,420,2015-10-01
filosofia-aqui-y-ahora,311,2015-11-01
filosofia-aqui-y-ahora,7,2015-12-01
filosofia-aqui-y-ahora,0,2016-01-01
filosofia-aqui-y-ahora,27,2016-02-01
filosofia-aqui-y-ahora,181,2016-03-01
filosofia-aqui-y-ahora,49,2016-04-01
filosofia-aqui-y-ahora,0,2016-05-01
filosofia-aqui-y-ahora,0,2016-06-01
filosofia-aqui-y-ahora,0,2016-07-01
filosofia-aqui-y-ahora,0,2016-08-01
filosofia-aqui-y-ahora,0,2016-09-01
filosofia-aqui-y-ahora,0,2016-10-01
un-dia-peronista,0,2013-05-01
un-dia-peronista,0,2013-06-01
un-dia-peronista,0,2013-07-01
un-dia-peronista,0,2013-08-01
un-dia-peronista,0,2013-09-01
un-dia-peronista,0,2013-10-01
un-dia-peronista,0,2013-11-01
un-dia-peronista,0,2013-12-01
un-dia-peronista,0,2014-01-01
un-dia-peronista,0,2014-02-01
un-dia-peronista,0,2014-03-01
un-dia-peronista,0,2014-04-01
un-dia-peronista,180,2014-05-01
un-dia-peronista,343,2014-06-01
un-dia-peronista,365,2014-07-01
un-dia-peronista,275,2014-08-01
un-dia-peronista,0,2014-09-01
un-dia-peronista,267,2014-10-01
un-dia-peronista,0,2014-11-01
un-dia-peronista,0,2014-12-01
un-dia-peronista,359,2015-01-01
un-dia-peronista,396,2015-02-01
un-dia-peronista,457,2015-03-01
un-dia-peronista,324,2015-04-01
un-dia-peronista,72,2015-05-01
un-dia-peronista,0,2015-06-01
un-dia-peronista,27,2015-07-01
un-dia-peronista,0,2015-08-01
un-dia-peronista,0,2015-09-01
un-dia-peronista,294,2015-10-01
un-dia-peronista,11,2015-11-01
un-dia-peronista,0,2015-12-01
un-dia-peronista,0,2016-01-01
un-dia-peronista,0,2016-02-01
un-dia-peronista,0,2016-03-01
un-dia-peronista,0,2016-04-01
un-dia-peronista,0,2016-05-01
un-dia-peronista,0,2016-06-01
un-dia-peronista,0,2016-07-01
un-dia-peronista,0,2016-08-01
un-dia-peronista,0,2016-09-01
un-dia-peronista,0,2016-10-01
micromundos-de-la-naturaleza,0,2013-05-01
micromundos-de-la-naturaleza,0,2013-06-01
micromundos-de-la-naturaleza,0,2013-07-01
micromundos-de-la-naturaleza,0,2013-08-01
micromundos-de-la-naturaleza,0,2013-09-01
micromundos-de-la-naturaleza,0,2013-10-01
micromundos-de-la-naturaleza,0,2013-11-01
micromundos-de-la-naturaleza,268,2013-12-01
micromundos-de-la-naturaleza,292,2014-01-01
micromundos-de-la-naturaleza,393,2014-02-01
micromundos-de-la-naturaleza,364,2014-03-01
micromundos-de-la-naturaleza,426,2014-04-01
micromundos-de-la-naturaleza,52,2014-05-01
micromundos-de-la-naturaleza,0,2014-06-01
micromundos-de-la-naturaleza,0,2014-07-01
micromundos-de-la-naturaleza,95,2014-08-01
micromundos-de-la-naturaleza,0,2014-09-01
micromundos-de-la-naturaleza,0,2014-10-01
micromundos-de-la-naturaleza,0,2014-11-01
micromundos-de-la-naturaleza,150,2014-12-01
micromundos-de-la-naturaleza,227,2015-01-01
micromundos-de-la-naturaleza,212,2015-02-01
micromundos-de-la-naturaleza,220,2015-03-01
micromundos-de-la-naturaleza,256,2015-04-01
micromundos-de-la-naturaleza,15,2015-05-01
micromundos-de-la-naturaleza,0,2015-06-01
micromundos-de-la-naturaleza,0,2015-07-01
micromundos-de-la-naturaleza,0,2015-08-01
micromundos-de-la-naturaleza,0,2015-09-01
micromundos-de-la-naturaleza,178,2015-10-01
micromundos-de-la-naturaleza,222,2015-11-01
micromundos-de-la-naturaleza,276,2015-12-01
micromundos-de-la-naturaleza,22,2016-01-01
micromundos-de-la-naturaleza,0,2016-02-01
micromundos-de-la-naturaleza,0,2016-03-01
micromundos-de-la-naturaleza,0,2016-04-01
micromundos-de-la-naturaleza,0,2016-05-01
micromundos-de-la-naturaleza,0,2016-06-01
micromundos-de-la-naturaleza,0,2016-07-01
micromundos-de-la-naturaleza,0,2016-08-01
micromundos-de-la-naturaleza,0,2016-09-01
micromundos-de-la-naturaleza,0,2016-10-01
somos-memoria,21,2013-05-01
somos-memoria,349,2013-06-01
somos-memoria,353,2013-07-01
somos-memoria,397,2013-08-01
somos-memoria,221,2013-09-01
somos-memoria,365,2013-10-01
somos-memoria,54,2013-11-01
somos-memoria,103,2013-12-01
somos-memoria,0,2014-01-01
somos-memoria,0,2014-02-01
somos-memoria,46,2014-03-01
somos-memoria,69,2014-04-01
somos-memoria,184,2014-05-01
somos-memoria,168,2014-06-01
somos-memoria,183,2014-07-01
somos-memoria,195,2014-08-01
somos-memoria,183,2014-09-01
somos-memoria,168,2014-10-01
somos-memoria,195,2014-11-01
somos-memoria,215,2014-12-01
somos-memoria,195,2015-01-01
somos-memoria,212,2015-02-01
somos-memoria,281,2015-03-01
somos-memoria,74,2015-04-01
somos-memoria,323,2015-05-01
somos-memoria,346,2015-06-01
somos-memoria,351,2015-07-01
somos-memoria,371,2015-08-01
somos-memoria,375,2015-09-01
somos-memoria,350,2015-10-01
somos-memoria,58,2015-11-01
somos-memoria,152,2015-12-01
somos-memoria,15,2016-01-01
somos-memoria,0,2016-02-01
somos-memoria,161,2016-03-01
somos-memoria,333,2016-04-01
somos-memoria,271,2016-05-01
somos-memoria,286,2016-06-01
somos-memoria,336,2016-07-01
somos-memoria,232,2016-08-01
somos-memoria,275,2016-09-01
somos-memoria,268,2016-10-01
