anio,mes,dia,hora,minuto,programa,capitulo,pts
2014,05,20,7,30,Vencedores y vencidos. Las luchas por...,Guerra de la Triple Alianza,11
2014,05,20,8,00,El tiburón del siglo XXI,,11
2014,05,20,9,00,Monstruos de la profundidad,La belleza y el tiburón,11
2014,05,20,10,00,XIX: Los proyectos de nación,Centenario,11
2014,05,20,10,30,Charlas TEDxR íodelaPlata,Víctor Penchaszadeh,11
2014,05,20,11,00,Escuelas Argentinas,Escuela N.º 5 D. E. 17 Cap. Juan de...,11
2014,05,20,11,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",11
2014,05,20,12,00,Oficios: curso de herrería,Forma plana: rectángulo armónico,11
2014,05,20,12,30,Todo se transforma,Recuperadores urbanos,11
2014,05,20,13,00,Vikingos,Episodio 3,15
2014,05,20,14,00,Vocaciones,Geología,15
2014,05,20,14,30,Pioneros,Pulqui II,15
2014,05,20,15,00,Somos memoria,Adriana Puiggrós,15
2014,05,20,16,00,El tiburón del siglo XXI,,15
2014,05,20,17,00,Ídolos por el mundo,Ever Banega,15
2014,05,20,17,30,XIX: Los proyectos de nación,Centenario,15
2014,05,20,18,00,Bio.ar,Lola Mora,21
2014,05,20,18,30,Pequeños universos,Música barroca,21
2014,05,20,19,00,El lienzo blanco de Edward Hopper,,21
2014,05,20,20,00,Vocaciones,Geología,21
2014,05,20,20,30,Chamamé,Tradición y presente&nbsp;,21
2014,05,20,21,00,La ruta de las especias,El pimiento,27
2014,05,20,21,30,Sara Rus. Tengo que contar,Los años felices&nbsp;,27
2014,05,20,22,00,En su justa medida,Sistema Internacional de Unidades,27
2014,05,20,22,30,El informe Kliksberg,Las trampas de la desigualdad,27
2014,05,20,23,00,La guía perversa de la ideología,Parte 1,27
2014,05,21,0,00,Rockumentales,"Buen día, día",21
2014,05,21,1,30,Charlas TEDxR íodelaPlata,Víctor Penchaszadeh,7
2014,05,21,2,00,Escuelas Argentinas,Escuela N.º 5 D. E. 17 Cap. Juan de...,7
2014,05,21,2,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",7
2014,05,21,3,00,Continuará...,Homenaje a Carlos Trillo,7
2014,05,21,3,30,Tunga tunga. El ritmo cordobés,El género,7
2014,05,21,4,00,Monstruos de la profundidad,La belleza y el tiburón,7
2014,05,21,5,00,Telescope: Una charla con Hitchcock,,7
2014,05,21,6,00,El futuro es nuestro,Primavera,11
2014,05,21,6,30,Ex-ESMA. Retratos de una recuperación,Historia y golpes,11
2014,05,21,7,00,Oficios: curso de herrería,Forma plana: rectángulo armónico,11
2014,05,21,7,30,Un día peronista,16 de junio de 1955,11
2014,05,21,8,00,El pr íncipe de los Alpes,,11
2014,05,21,9,00,Vikingos,Episodio 3,11
2014,05,21,10,00,Historia de un país,La formación de un país,11
2014,05,21,10,30,Nuevo arte argentino,Región noroeste II,11
2014,05,21,11,00,Pioneros,Pulqui II,11
2014,05,21,11,30,Todo se transforma,Recuperadores urbanos,11
2014,05,21,12,00,Pequeños universos,Música barroca,11
2014,05,21,12,30,En su justa medida,Sistema Internacional de Unidades,11
2014,05,21,13,00,Historias debidas. Latinoamérica,Carlos Cruz,15
2014,05,21,14,00,Años decisivos,Año 1969,15
2014,05,21,14,30,El informe Kliksberg,Las trampas de la desigualdad,15
2014,05,21,15,00,La ruta de las especias,El pimiento,15
2014,05,21,15,30,Chamamé,Tradición y presente&nbsp;,15
2014,05,21,16,00,El pr íncipe de los Alpes,,15
2014,05,21,17,00,Sara Rus. Tengo que contar,Los años felices&nbsp;,15
2014,05,21,17,30,Historia de un país,La formación de un país,15
2014,05,21,18,00,"Parques Nacionales, la aventura",Rescate,21
2014,05,21,18,30,Alterados por Pi,Número de tres cifras,21
2014,05,21,19,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,21
2014,05,21,20,00,Años decisivos,Año 1969,21
2014,05,21,20,30,RADIOCAJ,Santa Silvina,21
2014,05,21,21,00,Archivos de la democracia,Democracia y rock,27
2014,05,21,21,30,"La Matanza, la historia",El río,27
2014,05,21,22,00,Cantoras,Homenaje a Mercedes Sosa,27
2014,05,21,23,00,A fondo,Alberto Ginastera,27
2014,05,22,0,00,Rockumentales,Surdesarrollo,21
2014,05,22,1,00,Archivos de la democracia,Democracia y rock,7
2014,05,22,1,30,Ex-ESMA. Retratos de una recuperación,Historia y golpes,7
2014,05,22,2,00,Todo se transforma,Recuperadores urbanos,7
2014,05,22,2,30,Los abolicionistas,Episodio 3,7
2014,05,22,3,30,Oficios: curso de herrería,Forma plana: rectángulo armónico,7
2014,05,22,4,00,Vikingos,Episodio 3,7
2014,05,22,5,00,Nuevo arte argentino,Región noroeste II,7
2014,05,22,5,30,Un día peronista,16 de junio de 1955,7
2014,05,22,6,00,Pioneros,Pulqui II,11
2014,05,22,6,30,En su justa medida,Sistema Internacional de Unidades,11
2014,05,22,7,00,Pequeños universos,Música barroca,11
2014,05,22,7,30,Chamamé,Tradición y presente&nbsp;,11
2014,05,22,8,00,Los cazadores del cielo: El mundo de...,,11
2014,05,22,9,00,El lienzo blanco de Edward Hopper,,11
2014,05,22,10,00,Historia de un país,Campaña del desierto,11
2014,05,22,10,30,Sara Rus. Tengo que contar,Los años felices&nbsp;,11
2014,05,22,11,00,El informe Kliksberg,Las trampas de la desigualdad,11
2014,05,22,11,30,La ruta de las especias,El pimiento,11
2014,05,22,12,00,Alterados por Pi,Número de tres cifras,11
2014,05,22,12,30,"Parques Nacionales, la aventura",Rescate,11
2014,05,22,13,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,15
2014,05,22,14,00,¿Dónde está Fierro?,Guerras cantadas,15
2014,05,22,14,30,RADIOCAJ,Santa Silvina,15
2014,05,22,15,00,Cantoras,Homenaje a Mercedes Sosa,15
2014,05,22,16,00,Los cazadores del cielo: El mundo de...,,15
2014,05,22,17,00,Archivos de la democracia,Democracia y rock,15
2014,05,22,17,30,Historia de un país,Campaña del desierto,15
2014,05,22,18,00,Luchas del pueblo,Elvira Meza,21
2014,05,22,18,30,Filosofía aquí y ahora,Anarquistas en Argentina,21
2014,05,22,19,00,Animales en el vientre,Capítulo 1,21
2014,05,22,19,30,Geografías,Barreal un oasis en la pre cordillera,21
2014,05,22,20,00,¿Dónde está Fierro?,Guerras cantadas,21
2014,05,22,20,30,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",21
2014,05,22,21,00,Lidiando con el tiempo,,27
2014,05,22,22,00,Tu mundo. Argentina,Volver (Tango),27
2014,05,22,22,30,Escenas de la historia de un país,El Grito de Alcorta,27
2014,05,22,23,00,Cine clase F,Esto es Spinal Tap,27
2014,05,23,0,00,Rockumentales,¿Qué sois ahora?,21
2014,05,23,1,30,El informe Kliksberg,Las trampas de la desigualdad,7
2014,05,23,2,00,Sara Rus. Tengo que contar,Los años felices&nbsp;,7
2014,05,23,2,30,La ruta de las especias,El pimiento,7
2014,05,23,3,00,En su justa medida,Sistema Internacional de Unidades,7
2014,05,23,3,30,La guía perversa de la ideología,Parte 1,7
2014,05,23,4,30,Pequeños universos,Música barroca,7
2014,05,23,5,00,Chamamé,Tradición y presente&nbsp;,7
2014,05,23,5,30,El lienzo blanco de Edward Hopper,,7
2014,05,23,6,30,Archivos de la democracia,Democracia y rock,11
2014,05,23,7,00,RADIOCAJ,Santa Silvina,11
2014,05,23,7,30,Alterados por Pi,Número de tres cifras,11
2014,05,23,8,00,Naabi: La princesa hiena,,11
2014,05,23,9,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,11
2014,05,23,10,00,Historia de un país,1890 - 1916: La república conservadora,11
2014,05,23,10,30,"La Matanza, la historia",El río,11
2014,05,23,11,00,Cantoras,Homenaje a Mercedes Sosa,11
2014,05,23,12,00,Lidiando con el tiempo,,11
2014,05,23,13,00,Filosofía aquí y ahora,Anarquistas en Argentina,15
2014,05,23,13,30,Tu mundo. Argentina,Volver (Tango),15
2014,05,23,14,00,Mi supernovia,Rayos calóricos,15
2014,05,23,14,30,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",15
2014,05,23,15,00,Animales en el vientre,Capítulo 1,15
2014,05,23,15,30,Geografías,Barreal un oasis en la pre cordillera,15
2014,05,23,16,00,Naabi: La princesa hiena,,15
2014,05,23,17,00,Escenas de la historia de un país,El Grito de Alcorta,15
2014,05,23,17,30,Historia de un país,1890 - 1916: La república conservadora,15
2014,05,23,18,00,Charlas TEDxR íodelaPlata,José Luis Gallego,21
2014,05,23,18,30,Continuará...,Ricardo Barreiro: ciencia ficción y...,21
2014,05,23,19,00,Monstruos de la profundidad,"Bagre, monstruos en el lago",21
2014,05,23,20,00,Mi supernovia,Rayos calóricos,21
2014,05,23,20,30,Tunga tunga. El ritmo cordobés,El género,21
2014,05,23,21,00,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",27
2014,05,23,21,30,El futuro es nuestro,La bestia,27
2014,05,23,22,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",27
2014,05,23,22,30,Vencedores y vencidos. Las luchas por...,Guerra de la Triple Alianza II,27
2014,05,23,23,00,Orson Welles: Entrevista en París,,27
2014,05,24,0,00,La guía perversa de la ideología,Parte 1,21
2014,05,24,1,00,El lienzo blanco de Edward Hopper,,7
2014,05,24,2,00,Continuará...,Ricardo Barreiro: ciencia ficción y...,7
2014,05,24,2,30,Charlas TEDxR íodelaPlata,José Luis Gallego,7
2014,05,24,3,00,El informe Kliksberg,Las trampas de la desigualdad,7
2014,05,24,3,30,Filosofía aquí y ahora,Anarquistas en Argentina,7
2014,05,24,4,00,Luchas del pueblo,Elvira Meza,7
2014,05,24,4,30,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",7
2014,05,24,5,00,Animales en el vientre,Capítulo 1,7
2014,05,24,5,30,Geografías,Barreal un oasis en la pre cordillera,7
2014,05,24,6,00,Ídolos por el mundo,Ever Banega,11
2014,05,24,6,30,Pioneros,Pulqui II,11
2014,05,24,7,00,Vikingos,Episodio 3,11
2014,05,24,8,00,Oficios: curso de herrería,Forma plana: rectángulo armónico,11
2014,05,24,8,30,Todo se transforma,Recuperadores urbanos,11
2014,05,24,9,00,Pequeños universos,Música barroca,11
2014,05,24,9,30,En su justa medida,Sistema Internacional de Unidades,11
2014,05,24,10,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,11
2014,05,24,11,00,La ruta de las especias,El pimiento,11
2014,05,24,11,30,Oficios: curso de herrería,Forma plana: rectángulo armónico,11
2014,05,24,12,00,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",11
2014,05,24,12,30,Todo se transforma,Recuperadores urbanos,11
2014,05,24,13,00,Paisajes del himno,Noroeste,15
2014,05,24,13,30,Tu mundo. Argentina,Volver (Tango),15
2014,05,24,14,00,Tunga tunga. El ritmo cordobés,El género,15
2014,05,24,14,30,RADIOCAJ,Santa Silvina,15
2014,05,24,15,00,Animales en el vientre,Capítulo 1,15
2014,05,24,15,30,Geografías,Barreal un oasis en la pre cordillera,15
2014,05,24,16,00,Chamamé,Tradición y presente&nbsp;,15
2014,05,24,16,30,"Parques Nacionales, la aventura",Rescate,15
2014,05,24,17,00,Archivos de la democracia,Democracia y rock,15
2014,05,24,17,30,En su justa medida,Sistema Internacional de Unidades,15
2014,05,24,18,00,Lidiando con el tiempo,,21
2014,05,24,19,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",21
2014,05,24,19,30,El futuro es nuestro,La bestia,21
2014,05,24,20,00,Cantoras,Homenaje a Mercedes Sosa,21
2014,05,24,21,00,Somos memoria,Miriam Lewin,27
2014,05,24,22,00,Escenas de la historia de un país,El Grito de Alcorta,27
2014,05,24,22,30,Ex-ESMA. Retratos de una recuperación,Historia y golpes,27
2014,05,24,23,00,Pioneros,Pulqui II,27
2014,05,24,23,30,Ídolos por el mundo,Ever Banega,27
2014,05,25,0,00,Cine clase F,Esto es Spinal Tap,24
2014,05,25,1,00,Los abolicionistas,Episodio 3,11
2014,05,25,2,00,Sara Rus. Tengo que contar,Los años felices&nbsp;,11
2014,05,25,2,30,"Parques Nacionales, la aventura",Rescate,11
2014,05,25,3,00,La ruta de las especias,El pimiento,11
2014,05,25,3,30,Ídolos por el mundo,Ever Banega,11
2014,05,25,4,00,Archivos de la democracia,Democracia y rock,11
2014,05,25,4,30,Paisajes del himno,Noroeste,11
2014,05,25,5,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,11
2014,05,25,6,00,Orson Welles: Entrevista en París,,15
2014,05,25,7,00,Lidiando con el tiempo,,15
2014,05,25,8,00,Sara Rus. Tengo que contar,Los años felices&nbsp;,15
2014,05,25,8,30,En su justa medida,Sistema Internacional de Unidades,15
2014,05,25,9,00,El lienzo blanco de Edward Hopper,,15
2014,05,25,10,00,Animales en el vientre,Capítulo 1,15
2014,05,25,10,30,Geografías,Barreal un oasis en la pre cordillera,15
2014,05,25,11,00,Pioneros,Pulqui II,15
2014,05,25,11,30,Luchas del pueblo,Elvira Meza,15
2014,05,25,12,00,Nuevo arte argentino,Región noroeste II,15
2014,05,25,12,30,"La Matanza, la historia",El río,15
2014,05,25,13,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",19
2014,05,25,13,30,La ruta de las especias,El pimiento,19
2014,05,25,14,00,Pequeños universos,Música barroca,19
2014,05,25,14,30,Alterados por Pi,Número de tres cifras,19
2014,05,25,15,00,Monstruos de la profundidad,"Bagre, monstruos en el lago",19
2014,05,25,16,00,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",19
2014,05,25,16,30,Ex-ESMA. Retratos de una recuperación,Historia y golpes,19
2014,05,25,17,00,Orson Welles: Entrevista en París,,19
2014,05,25,18,00,Vikingos,Episodio 3,27
2014,05,25,19,00,Filosofía aquí y ahora,Anarquistas en Argentina,27
2014,05,25,19,30,Archivos de la democracia,Democracia y rock,27
2014,05,25,20,00,Historias debidas. Latinoamérica,Amaranta Gómez Regalado,27
2014,05,25,21,00,Especiales Historia de un país...,Especial 25 de Mayo,31
2014,05,25,21,30,Vencedores y vencidos. Las luchas por...,Guerra de la Triple Alianza II,31
2014,05,25,22,00,Nuestro cine,Camila,31
2014,05,26,0,00,Rockumentales,Ellos son Los Violadores,24
2014,05,26,2,00,Cantoras,Homenaje a Mercedes Sosa,11
2014,05,26,3,00,"Parques Nacionales, la aventura",Rescate,11
2014,05,26,3,30,RADIOCAJ,Santa Silvina,11
2014,05,26,4,00,Viaje de los continentes,Oceanía: El anillo de fuego tectónico,11
2014,05,26,5,00,A fondo,Alberto Ginastera,11
2014,05,26,6,00,Alterados por Pi,Número de tres cifras,15
2014,05,26,6,30,Lidiando con el tiempo,,15
2014,05,26,7,30,Filosofía aquí y ahora,Anarquistas en Argentina,15
2014,05,26,8,00,Mamíferos vs. dinosaurios,La era de los gigantes,15
2014,05,26,9,00,Animales en el vientre,Capítulo 1,15
2014,05,26,9,30,Geografías,Barreal un oasis en la pre cordillera,15
2014,05,26,10,00,Historia de un país,El modelo agroexportador,15
2014,05,26,10,30,Luchas del pueblo,Elvira Meza,15
2014,05,26,11,00,Tu mundo. Argentina,Volver (Tango),15
2014,05,26,11,30,Escenas de la historia de un país,El Grito de Alcorta,15
2014,05,26,12,00,Continuará...,Ricardo Barreiro: ciencia ficción y...,15
2014,05,26,12,30,Charlas TEDxR íodelaPlata,José Luis Gallego,15
2014,05,26,13,00,Monstruos de la profundidad,"Bagre, monstruos en el lago",19
2014,05,26,14,00,"Conectar Igualdad, escuelas en red","Cultura digital, inclusión y educación...",19
2014,05,26,14,30,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",19
2014,05,26,15,00,El futuro es nuestro,La bestia,19
2014,05,26,15,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",19
2014,05,26,16,00,Mamíferos vs. dinosaurios,La era de los gigantes,19
2014,05,26,17,00,Vencedores y vencidos. Las luchas por...,Guerra de la Triple Alianza II,19
2014,05,26,17,30,Historia de un país,El modelo agroexportador,19
2014,05,26,18,00,Nuevo arte argentino,Región noroeste I,27
2014,05,26,18,30,Oficios: curso de herrería,Construcción de una pieza utilitaria,27
2014,05,26,19,00,Vikingos,Episodio 1,27
2014,05,26,20,00,"Conectar Igualdad, escuelas en red","Cultura digital, inclusión y educación...",27
2014,05,26,20,30,Un día peronista,26 de julio de 1952,27
2014,05,26,21,00,Todo se transforma,Plásticos,31
2014,05,26,21,30,Ex-ESMA. Retratos de una recuperación,El enemigo interno,31
2014,05,26,22,00,Pioneros,IAME (Industrias Aeronáuticas y...,31
2014,05,26,22,30,Ídolos por el mundo,Marcos Rojo,31
2014,05,26,23,00,Los abolicionistas,Episodio 1,31
2014,05,27,0,00,Rockumentales,La H,21
2014,05,27,1,30,Luchas del pueblo,Elvira Meza,7
2014,05,27,2,00,Filosofía aquí y ahora,Anarquistas en Argentina,7
2014,05,27,2,30,Animales en el vientre,Capítulo 1,7
2014,05,27,3,00,Geografías,Barreal un oasis en la pre cordillera,7
2014,05,27,3,30,Escenas de la historia de un país,El Grito de Alcorta,7
2014,05,27,4,00,Cine clase F,Esto es Spinal Tap,7
2014,05,27,5,30,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",7
2014,05,27,6,00,Tu mundo. Argentina,Volver (Tango),11
2014,05,27,6,30,Tunga tunga. El ritmo cordobés,El género,11
2014,05,27,7,00,Continuará...,Ricardo Barreiro: ciencia ficción y...,11
2014,05,27,7,30,Vencedores y vencidos. Las luchas por...,Guerra de la Triple Alianza II,11
2014,05,27,8,00,Mamíferos vs. dinosaurios,Dinosaurios emplumados,11
2014,05,27,9,00,Monstruos de la profundidad,"Bagre, monstruos en el lago",11
2014,05,27,10,00,Historia de un país,La gran inmigración,11
2014,05,27,10,30,Charlas TEDxR íodelaPlata,José Luis Gallego,11
2014,05,27,11,00,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",11
2014,05,27,11,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",11
2014,05,27,12,00,Oficios: curso de herrería,Construcción de una pieza utilitaria,11
2014,05,27,12,30,Nuevo arte argentino,Región noroeste I,11
2014,05,27,13,00,Vikingos,Episodio 1,15
2014,05,27,14,00,Vocaciones,Ingeniería civil,15
2014,05,27,14,30,Pioneros,IAME (Industrias Aeronáuticas y...,15
2014,05,27,15,00,Somos memoria,Miriam Lewin,15
2014,05,27,16,00,Mamíferos vs. dinosaurios,Dinosaurios emplumados,15
2014,05,27,17,00,Ídolos por el mundo,Marcos Rojo,15
2014,05,27,17,30,Historia de un país,La gran inmigración,15
2014,05,27,18,00,Paisajes del himno,Cuyo,21
2014,05,27,18,30,Pequeños universos,Semana de Farroupilha (Brasil),21
2014,05,27,19,00,El lienzo blanco de Edward Hopper,,21
2014,05,27,20,00,Vocaciones,Ingeniería civil,21
2014,05,27,20,30,Chamamé,Sonidos,21
2014,05,27,21,00,La ruta de las especias,Comino y anís,27
2014,05,27,21,30,Sara Rus. Tengo que contar,La memoria,27
2014,05,27,22,00,En su justa medida,Tiempo y frecuencia,27
2014,05,27,22,30,El informe Kliksberg,A la caza del inmigrante,27
2014,05,27,23,00,La guía perversa de la ideología,Parte 2,27
2014,05,28,0,00,Juventud y militancia,El milagro mexicano (Memorial del 68),21
2014,05,28,1,00,Historia de un país,Auge y caída del yrigoyenismo,7
2014,05,28,1,30,Charlas TEDxR íodelaPlata,José Luis Gallego,7
2014,05,28,2,00,Escuelas Argentinas,"Escuela de Educación Secundaria Nº 58,...",7
2014,05,28,2,30,Quizás porque,"Norberto ""Pappo"" Napolitano. Un sonido...",7
2014,05,28,3,00,Continuará...,Ricardo Barreiro: ciencia ficción y...,7
2014,05,28,3,30,Tunga tunga. El ritmo cordobés,El género,7
2014,05,28,4,00,Monstruos de la profundidad,"Bagre, monstruos en el lago",7
2014,05,28,5,00,Orson Welles: Entrevista en París,,7
2014,05,28,6,00,El futuro es nuestro,La bestia,11
2014,05,28,6,30,Ex-ESMA. Retratos de una recuperación,El enemigo interno,11
2014,05,28,7,00,Oficios: curso de herrería,Construcción de una pieza utilitaria,11
2014,05,28,7,30,Un día peronista,26 de julio de 1952,11
2014,05,28,8,00,Dinosaurios sobre hielo,,11
2014,05,28,9,00,Vikingos,Episodio 1,11
2014,05,28,10,00,Historia de un país,Auge y caída del yrigoyenismo,11
2014,05,28,10,30,Nuevo arte argentino,Región noroeste I,11
2014,05,28,11,00,Pioneros,IAME (Industrias Aeronáuticas y...,11
2014,05,28,11,30,Todo se transforma,Plásticos,11
2014,05,28,12,00,Pequeños universos,Semana de Farroupilha (Brasil),11
2014,05,28,12,30,En su justa medida,Tiempo y frecuencia,11
2014,05,28,13,00,Historias debidas. Latinoamérica,Amaranta Gómez Regalado,15
2014,05,28,14,00,Años decisivos,Año 2003,15
2014,05,28,14,30,El informe Kliksberg,A la caza del inmigrante,15
2014,05,28,15,00,Especial: jardín de infantes,,15
2014,05,28,16,00,Dinosaurios sobre hielo,,15
2014,05,28,17,00,Sara Rus. Tengo que contar,La memoria,15
2014,05,28,17,30,Historia de un país,Auge y caída del yrigoyenismo,15
2014,05,28,18,00,"Parques Nacionales, la aventura",Caza furtiva,21
2014,05,28,18,30,Alterados por Pi,Un pergamino antiguo,21
2014,05,28,19,00,Viaje de los continentes,Europa: Orígenes tropicales,21
2014,05,28,20,00,Años decisivos,Año 2003,21
2014,05,28,20,30,RADIOCAJ,Los Toldos,21
2014,05,28,21,00,Especial: Leonardo Favio,,27
2014,05,28,21,30,El abecedario de Deleuze,Letras R,27
2014,05,28,22,00,Vinicius en La Fusa,,27
2014,05,28,23,00,A fondo,Ennio Morricone,27
2014,05,29,0,00,Juventud y militancia,&nbsp;El Cordobazo,21
2014,05,29,0,30,Soy del pueblo,Leonardo Favio,21
2014,05,29,1,00,Todo se transforma,Plásticos,7
2014,05,29,1,30,Pioneros,IAME (Industrias Aeronáuticas y...,7
2014,05,29,2,00,Todo se transforma,Plásticos,7
2014,05,29,2,30,Los abolicionistas,Episodio 1,7
2014,05,29,3,30,Oficios: curso de herrería,Construcción de una pieza utilitaria,7
2014,05,29,4,00,Vikingos,Episodio 1,7
2014,05,29,5,00,Nuevo arte argentino,Región noroeste I,7
2014,05,29,5,30,Un día peronista,26 de julio de 1952,7
2014,05,29,6,00,Pioneros,IAME (Industrias Aeronáuticas y...,11
2014,05,29,6,30,Paisajes del himno,Cuyo,11
2014,05,29,7,00,Pequeños universos,Semana de Farroupilha (Brasil),11
2014,05,29,7,30,Chamamé,Sonidos,11
2014,05,29,9,00,El lienzo blanco de Edward Hopper,,11
2014,05,29,10,00,Historia de un país,Orígenes del movimiento obrero...,11
2014,05,29,10,30,Sara Rus. Tengo que contar,La memoria,11
2014,05,29,11,00,El informe Kliksberg,A la caza del inmigrante,11
2014,05,29,11,30,La ruta de las especias,Comino y anís,11
2014,05,29,12,00,Alterados por Pi,Un pergamino antiguo,11
2014,05,29,12,30,"Parques Nacionales, la aventura",Caza furtiva,11
2014,05,29,13,00,Viaje de los continentes,Europa: Orígenes tropicales,15
2014,05,29,14,00,¿Dónde está Fierro?,La voz de José Hernández,15
2014,05,29,14,30,RADIOCAJ,Los Toldos,15
2014,05,29,15,00,Vinicius en La Fusa,,15
2014,05,29,17,00,Historia de un país,El Cordobazo,15
2014,05,29,17,30,Historia de un país,Orígenes del movimiento obrero...,15
2014,05,29,18,00,Luchas del pueblo,Ley de Fertilización Asistida,21
2014,05,29,18,30,Filosofía aquí y ahora,La reforma universitaria,21
2014,05,29,19,00,Animales en el vientre,Capítulo 2,21
2014,05,29,20,00,¿Dónde está Fierro?,La voz de José Hernández,21
2014,05,29,20,30,Cr ónicas de archivo,Cordobazo,21
2014,05,29,21,00,Un tanque en la luna,,27
2014,05,29,22,00,Tu mundo. Argentina,Tesoros del Atlántico patagónico...,27
2014,05,29,22,30,Escenas de la historia de un país,Frondizi y la toma del frigorifico...,27
2014,05,29,23,00,Cine clase F,La era del ñandú,27
2014,05,30,0,00,Juventud y militancia,Viva la discrepancia (Memorial del 68),21
2014,05,30,1,00,Historia de un país,El 45,7
2014,05,30,1,30,El informe Kliksberg,A la caza del inmigrante,7
2014,05,30,2,00,Sara Rus. Tengo que contar,La memoria,7
2014,05,30,2,30,La ruta de las especias,Comino y anís,7
2014,05,30,3,00,Paisajes del himno,Cuyo,7
2014,05,30,3,30,La guía perversa de la ideología,Parte 2,7
2014,05,30,4,30,Pequeños universos,Semana de Farroupilha (Brasil),7
2014,05,30,5,00,Chamamé,Sonidos,7
2014,05,30,5,30,El lienzo blanco de Edward Hopper,,7
2014,05,30,6,30,Archivos de la democracia,Democracia y rock,11
2014,05,30,7,00,RADIOCAJ,Los Toldos,11
2014,05,30,7,30,Alterados por Pi,Un pergamino antiguo,11
2014,05,30,8,00,Osos polares viviendo sobre el hielo...,,11
2014,05,30,9,00,Viaje de los continentes,Europa: Orígenes tropicales,11
2014,05,30,10,00,Historia de un país,El 45,11
2014,05,30,10,30,"La Matanza, la historia",El río,11
2014,05,30,11,00,Vinicius en La Fusa,,11
2014,05,30,12,00,Un tanque en la luna,,11
2014,05,30,13,00,Filosofía aquí y ahora,La reforma universitaria,15
2014,05,30,13,30,Tu mundo. Argentina,Tesoros del Atlántico patagónico...,15
2014,05,30,14,00,Mi supernovia,Magnetismo,15
2014,05,30,14,30,"Los Carabajal, músicos de familia","La trascendencia, del patio al mundo",15
2014,05,30,15,00,Animales en el vientre,Capítulo 2,15
2014,05,30,16,00,Osos polares viviendo sobre el hielo...,,15
2014,05,30,17,00,Escenas de la historia de un país,Frondizi y la toma del frigorifico...,15
2014,05,30,17,30,Historia de un país,El 45,15
2014,05,30,18,00,Charlas TEDxR íodelaPlata,Andrei Vazhnov,21
2014,05,30,18,30,Continuará...,La historieta infantil: los pequeños...,21
2014,05,30,19,00,Monstruos de la profundidad,"Medusa, una belleza letal",21
2014,05,30,20,00,Mi supernovia,Magnetismo,21
2014,05,30,20,30,Tunga tunga. El ritmo cordobés,Las bandas,21
2014,05,30,21,00,Escuelas Argentinas,"Escuela N.º 319 Villa Salto Encantado,...",27
2014,05,30,21,30,El futuro es nuestro,Presente,27
2014,05,30,22,00,Quizás porque,"Norberto ""Pappo"" Napolitano. Blues local",27
2014,05,30,22,30,Vencedores y vencidos. Las luchas por...,Resistencias a la Guerra de la Triple...,27
2014,05,30,23,00,Telescope: Una charla con Hitchcock,,27
2014,05,31,0,00,La guía perversa de la ideología,Parte 2,21
2014,05,31,1,00,El lienzo blanco de Edward Hopper,,7
2014,05,31,2,00,Continuará...,La historieta infantil: los pequeños...,7
2014,05,31,2,30,Charlas TEDxR íodelaPlata,Andrei Vazhnov,7
2014,05,31,3,00,El informe Kliksberg,A la caza del inmigrante,7
2014,05,31,3,30,Filosofía aquí y ahora,La reforma universitaria,7
2014,05,31,4,00,Luchas del pueblo,Ley de Fertilización Asistida,7
2014,05,31,4,30,Escuelas Argentinas,"Escuela N.º 319 Villa Salto Encantado,...",7
2014,05,31,5,00,Animales en el vientre,Capítulo 2,7
2014,05,31,6,00,Ídolos por el mundo,Marcos Rojo,11
2014,05,31,6,30,Pioneros,IAME (Industrias Aeronáuticas y...,11
2014,05,31,7,00,Vikingos,Episodio 1,11
2014,05,31,8,00,Oficios: curso de herrería,Construcción de una pieza utilitaria,11
2014,05,31,8,30,Todo se transforma,Plásticos,11
2014,05,31,9,00,Pequeños universos,Semana de Farroupilha (Brasil),11
2014,05,31,9,30,En su justa medida,Tiempo y frecuencia,11
2014,05,31,10,00,Viaje de los continentes,Europa: Orígenes tropicales,11
2014,05,31,11,00,La ruta de las especias,Comino y anís,11
2014,05,31,11,30,Oficios: curso de herrería,Construcción de una pieza utilitaria,11
